Fecha;Potencia_Molino;Velocidad_Molino;Bajotamano_Harneros_Humedos;P80_Molienda;Nivel_Cajon_Molienda;Alim_BHC_tph;Alim_BHC_m3h;Densidad_Alimentacion_BHC;Presion_Alim_BHC;Ciclones_Abiertos;Cp_Alim_BHC;Cp_OF_BHC;CC;Agua_Proceso_Total
45062.83333;15.96;12.2;1673.74;178.28;83.96;15184.6;10290.3;1.78;72.1;11;69.1;27.7;527.9;780.4
45062.875;15.98;12.21;1636.84;166.76;88.07;15114.1;10278.9;1.78;72.1;11;68.6;27.1;534.3;775.7
45062.91667;15.97;12.19;1643.83;174.69;84.87;15118;10296.7;1.78;72;11;68.7;27.7;532;722.7
45062.95833;15.89;12.18;1794.31;188.3;80.38;15208.7;10340.5;1.78;71.9;11;69.2;29.9;487.6;622.7
45063;15.81;12.22;1812.78;177.42;88.53;15299.6;10384;1.78;72.2;11;69.7;29.8;490.9;627.8
45063.04167;15.86;12.2;1693.59;167.03;96.45;15373.5;10308.2;1.78;72.2;11;70.1;29.9;537.3;630
45063.08333;15.9;12.18;1647.58;197.13;88.42;15490.1;10339;1.78;71.7;11;70.8;32.8;565.9;606.8
45063.125;15.87;12.21;1770.46;176.38;80.86;15372.7;10324.2;1.79;71.1;11;70.2;30.2;510.9;787.5
45063.16667;15.99;12.18;1532.27;172.77;85.26;15258.3;9958;1.79;69.8;11;69.5;26.1;594.3;930.3
45063.20833;15.96;12.17;1772.35;179.06;81.12;15148.4;9984.3;1.78;70.2;11;68.8;26.1;490;915.6
45063.25;15.98;12.18;1724.69;186.71;87.06;15173.9;10084.2;1.77;70;11;69;30.1;507.6;928.4
45063.29167;15.98;12.19;1733.93;183.14;82.82;15186.8;10153.7;1.77;70;11;69.1;30.2;505.2;955.1
45063.33333;15.97;12.22;1676.29;184.96;86.49;15192.9;10024.6;1.76;70;11;69.1;28.5;526.9;1016.4
45063.375;16.05;12.21;1633.07;202.09;82.59;15182.8;9968.7;1.75;69.8;11;69.1;28.9;542.2;1013.4
45063.41667;16.04;12.19;1702.86;197.65;82.29;15148.7;9851.2;1.75;70;11;68.9;26.9;537.1;994.6
45063.58333;13.56;9.84;1307.08;98.23;82.35;11969;11178.1;1.56;54.4;7.9;49.1;25.2;1058.9;756.5
45063.625;16.12;12.06;2028.4;205.32;85.43;15166.2;9526.9;1.75;68.6;10.9;68.9;28.6;415.8;656.3
45063.66667;16.04;12.18;1667.4;204.04;96.97;15334.8;10378.6;1.79;73.1;11;69.9;29.1;548.5;599.4
45063.70833;16.01;12.21;1426.83;204.28;83.83;15336.6;10321;1.79;74.2;11;69.9;28.6;652.7;572.1
45063.75;15.89;12.23;1532.12;143.85;80.39;15214.3;9919.8;1.79;72.8;10.9;69.2;30.8;588;557.6
45063.79167;15.98;12.21;1683.61;184.37;79.71;15339.8;10106.8;1.79;70.9;11;70;38.6;538.9;568.5
45063.83333;16.04;12.19;1781.65;186.79;85.87;15317.1;9682.9;1.79;70.7;10.6;69.8;38.1;500.7;562.4
45063.875;16.03;12.19;1806.49;204.58;82.87;15350.8;10307.8;1.79;71;11;70;37.9;495.6;556
45063.91667;16.03;12.19;1793.25;191.68;86.32;15396.1;10359.2;1.78;71.1;11;70.3;38;504.2;555
45063.95833;16.07;12.21;1496.54;159.77;89.65;15312.4;9691.8;1.78;69.6;10.7;69.8;38;621.8;557.7
45064;16.06;12.2;1644.5;164.74;81.23;15355.3;10180.3;1.78;70.7;11;70.1;38;556.7;547.9
45064.04167;16.03;12.21;1831.09;173.61;80.16;15314.7;10280.2;1.78;70.1;11;69.8;38;484.4;528.3
45064.08333;16.01;12.17;1905.73;172.98;79.7;15295.7;10343;1.78;69.9;11;69.7;38;459.7;524.8
45064.125;15.97;12.2;1802.51;153.87;80.58;15213.8;10082.4;1.78;69.4;11;69.2;38.8;486.6;523.3
45064.16667;16;12.21;1827.31;211.65;86.64;15332.8;9980.6;1.78;68.8;10.9;69.9;39.8;488.4;595.5
45064.20833;15.98;12.19;1529.66;198;85.62;15286.9;10107.3;1.77;69.7;11;69.7;38;596.7;606
45064.25;16.01;12.17;1678.76;170.64;80.16;15243.9;9780.1;1.77;69;10.9;69.4;38.1;533.5;607
45064.29167;16.02;12.17;1744.58;158.79;83.48;15284.4;9649;1.77;69;10.7;69.6;37.4;527.6;587.7
45064.33333;16.05;12.17;1689.47;192.36;87.82;15275.4;8638.8;1.77;70.5;10;69.6;37.5;530.6;562.4
45064.375;16.09;12.2;1572.4;201.03;82.75;15258.1;8614.3;1.78;70.8;10;69.5;38.1;574.8;567.3
45064.41667;16.08;12.21;1697.37;191.72;81.44;15342.9;8669.4;1.78;71.3;10;70;38.3;533.5;568.9
45064.45833;16.09;12.19;1720.79;208.26;86.84;15341;8937.3;1.78;72.4;10;70;39.1;525;562.7
45064.5;16.03;12.21;1601.99;212.7;82.76;15376.1;8910;1.78;72.9;10;70.2;38.8;574.4;546.3
45064.54167;16.05;12.21;1755.19;247.03;82.15;15378;9067.1;1.79;73;10;70.2;38.3;515.6;545.3
45064.58333;16.03;12.2;1864.62;236.32;82.54;15398.8;9249.9;1.79;73.4;10;70.3;38.3;480.9;550.7
45064.625;15.94;12.18;1569.19;220.37;80.05;15309.1;8105.7;1.79;67.5;9.8;69.8;38.3;1201.4;481.7
45064.66667;16.11;12.18;1698.19;220.43;82.99;15238.3;8172.7;1.79;68.5;10;69.4;37.5;525.1;678.8
45064.70833;15.99;12.18;1800.88;179.73;84.86;15434.3;9009.1;1.79;71.7;10;70.5;34.5;504.5;691.1
45064.75;15.86;12.18;1664.85;162.43;89.47;15526.7;9104.9;1.8;72.4;10;71;31.5;565.1;693.2
45064.79167;15.88;12.2;1390.28;178.47;85.93;15515.1;8432;1.8;72.6;9.7;71;29.2;692.2;687.4
45064.83333;15.99;12.2;1445.88;181.68;80.05;15519;8082;1.8;72.4;9;71;27.5;664;682.6
45064.875;16.05;12.19;1687.14;185.35;83.61;15569;8170.2;1.8;72.8;9;71.3;27.7;558.6;694.2
45064.91667;16.11;12.2;1550.09;198.12;88.93;15523.3;7836;1.8;72.5;9;71;31.4;614.2;684.9
45064.95833;16.2;12.21;1532.08;215.41;80.2;15314.8;7665.6;1.8;72.3;9;69.8;31.9;601.1;680.4
45065;16.15;12.19;1943.77;220.06;80.18;15291.5;8334.3;1.78;70.6;9.7;69.7;33.7;448.7;736.7
45065.04167;16.08;12.2;2023.96;214.8;79.36;15219.3;8794.2;1.77;70.9;10;69.3;34.7;421.1;884
45065.08333;16.13;12.19;2041.54;232.18;79.36;15109.1;8643.3;1.76;70.1;10;68.6;34.5;408.3;849.9
45065.125;16.17;12.2;2136.83;240.92;79.99;14822.3;8476.3;1.74;70;10;66.9;34.4;364.3;836.1
45065.16667;16.18;12.21;2101.67;245.66;79.83;14625.9;8415.3;1.73;71.1;10;65.7;33.7;357.4;762
45065.20833;16.12;12.14;2106.19;222.02;80.13;14471.2;8154.6;1.71;73;10;64.7;31.1;345;728.1
45065.25;16.05;12.13;2137.69;244.76;80.55;14806.3;8603.5;1.71;73.2;10;66.8;32.8;363.7;698.5
45065.29167;16.05;12.21;2234.54;265.95;80.5;15012.5;9016.1;1.73;74;10;68.1;34.3;357.5;699.5
45065.33333;16.32;12.21;1665.96;219.34;79.43;14658.6;8299.6;1.7;66.2;9.5;65.8;35.2;730;679.7
45065.375;16.18;12.19;2250.93;270.02;81.36;15127.7;8956.1;1.75;71.6;10;68.7;35.6;362.1;690.4
45065.41667;16.15;12.17;2320.43;247.38;84.38;15197.9;9693.8;1.78;72.1;10.5;69.2;36.8;353.1;715.4
45065.45833;16.04;12.2;2210.89;248.58;87.33;15249.8;10298.2;1.78;72.7;11;69.4;33.4;381.2;730.4
45065.5;16;12.18;2037.79;244.93;86.2;15275.2;10276;1.78;73;11;69.6;31.7;421.9;754.8
45065.54167;15.94;12.18;1891.72;229.17;88.15;15312.2;10242.9;1.79;73.1;11;69.8;33.3;466.2;784.1
45065.58333;15.95;12.18;1613.89;220.91;85.38;15322.9;10118.3;1.79;73.3;11;69.9;31.6;564.2;803.8
45065.625;15.99;12.21;1918.53;231.42;79.67;15256.6;10065.3;1.79;73.2;11;69.5;32;453.6;792
45065.66667;15.99;12.17;2119.24;239.38;79.62;15285.6;10251.5;1.79;72.9;11;69.7;34.7;402.7;794.4
45065.70833;15.98;12.19;2168.56;211.11;80.64;15309.9;10380.9;1.8;73.1;11;69.8;34.8;392.9;792.8
45065.75;15.95;12.2;2147.43;220.57;80.6;15423.7;10537.9;1.79;73;11;70.5;35.8;406.1;803.6
45065.79167;15.95;12.19;2136.86;197.27;81.89;15439.6;10510.9;1.79;73.1;11;70.5;35.3;409.8;799.2
45065.83333;15.98;12.22;1957.12;202.32;89.16;15413.2;9410.5;1.78;74.9;10;70.4;34.6;456;797.9
45065.875;16.03;12.22;1892.08;270.26;81.07;15324.4;9286.8;1.77;74.8;10;69.9;35.4;467.3;795.2
45065.91667;16.09;12.21;2069.93;228.4;79.78;15065.1;9124.3;1.77;74.9;10;68.3;33.2;397.7;763.2
45065.95833;16.17;12.18;2136.89;212.86;80.19;15019.1;8963.8;1.76;74.9;10;68.1;35.2;379;762.6
45066;16.14;12.21;2066.74;199.09;80.47;15207.7;8998.2;1.76;74.9;10;69.2;35.9;410.3;772.9
45066.04167;16.14;12.22;1989.39;204.3;79.09;15035.5;8934.6;1.75;74.9;10;68.2;34.2;415.5;761.6
45066.08333;16.17;12.19;2051.02;213.94;80.45;14959.9;8749.6;1.74;74.9;10;67.7;33.8;394.2;764
45066.125;16.18;12.2;2119.4;205.36;79.94;15072.8;8966.5;1.74;74.9;10;68.4;36.7;386.7;774.5
45066.16667;16.2;12.17;2125.29;213.55;79.83;14902;8850.4;1.73;75.1;10;67.4;36.4;372.6;759.2
45066.20833;16.25;12.2;2204.87;214.59;80.03;14755.9;8768;1.72;75;10;66.5;36.5;345.3;770.6
45066.25;16.28;12.23;2240.61;219.19;79.68;14635.9;8665.7;1.72;75;10;65.7;35.2;329.4;779.3
45066.29167;16.28;12.2;2189.03;210.19;80.1;14572.8;8623.8;1.72;75;10;65.3;33.8;335;771
45066.33333;16.28;12.2;2196.17;225.2;80.15;14677.1;8736.8;1.73;75;10;66;34.6;341.1;781.8
45066.375;16.31;12.21;2174.44;218.81;81.91;14714.3;8925.1;1.73;76;10;66.2;34.4;348.2;790.2
45066.41667;16.32;12.2;2172.32;219.95;82.13;14786.4;8958.6;1.73;76;10;66.7;34.9;353.8;792.2
45066.45833;16.29;12.18;2186.39;205.74;82.58;14945;8900.1;1.74;76;10;67.6;32.9;362.4;799.9
45066.5;16.26;12.18;2151.37;206.31;82.02;15015.5;8935.3;1.74;76.3;10;68.1;36.1;375.1;811.5
45066.54167;16.25;12.2;2128.26;212.85;81.8;11321.5;8955.7;1.75;76.7;10;67.7;35.8;377.3;808.6
45066.58333;16.25;12.2;2199.95;219.44;81.26;14800.8;9056.2;1.74;76;10.2;67.3;36.3;356.1;786.1
45066.625;16.18;12.19;2158.09;203.16;79.67;14797.6;9740;1.74;73.1;11;66.7;34.5;357.7;777.6
45066.66667;16.14;12.22;2086.14;196.86;80.26;14819.7;9769.5;1.74;73.8;11;66.9;33.5;375.1;783.5
45066.70833;16.09;12.22;2049.07;192.75;80.61;15053.9;9931.8;1.73;74;11;68.3;35;401.8;802.6
45066.75;16.09;12.2;2093.24;217.75;79.28;14990.1;10036.8;1.73;74;11;67.9;35.5;386.5;789.6
45066.79167;16.1;12.19;2068.04;224.22;79.75;14730;9986.7;1.72;74;11;66.3;32.9;373.4;773.3
45066.83333;16.09;12.21;2151.29;227.46;80.48;14857.1;10054.9;1.73;73.8;11;67.1;34.1;364.1;791.6
45066.875;16.08;12.18;1487.51;197.28;79.61;14901.8;9647.2;1.73;72.2;10.6;67.3;33.1;388.2;794.6
45066.91667;16.44;12.02;1410.87;199.53;77.57;13946.5;9764.4;1.63;59.7;8.9;61;32.7;1271;785.7
45066.95833;16.2;12.14;2107.73;191.11;80.46;14954.8;8604.2;1.72;68.5;10;67.7;34.3;380.8;815.9
45067;16.23;12.22;2154.26;222.02;80.19;15118.1;8920.5;1.74;70.7;10;68.7;36.4;382.3;828.6
45067.04167;16.19;12.19;2229.07;209.18;83.04;15256.2;9064.1;1.77;70.9;10;69.5;37.4;375.8;830.8
45067.08333;16.01;12.21;2022.17;169.54;81.64;15364.1;9849.4;1.79;70.5;10.7;70.1;35.6;433.3;828.6
45067.125;16.28;12.18;1962.45;132.15;83.98;14887.6;8924.1;1.72;62.8;11;67.3;34.2;411.2;815.2
45067.16667;16.17;12.19;1977.1;216.11;83.15;15172.1;9770.4;1.75;69.3;11;69;37.2;432.7;781.9
45067.20833;16.17;12.21;2097.48;150.44;79.45;15049.8;9919;1.77;70.1;11;68.3;39.1;390.6;774.9
45067.25;16.11;12.19;2206.33;189.88;79.74;14993.9;9999.8;1.77;71.9;11;67.9;36.2;362.1;786.6
45067.29167;16.1;12.21;2220.15;187.96;80.39;15119.4;9990.4;1.77;72.1;11;68.7;36.5;368.1;797.2
45067.33333;16.12;12.19;2422.8;211.85;80.15;15301.6;10152.7;1.76;72.7;11;69.7;39.5;340.7;841.4
45067.375;16.11;12.2;2327.19;206.42;79.36;15225.9;10280.4;1.76;74.4;11;69.3;38.4;353.7;838.4
45067.41667;16.11;12.18;2169.5;184.05;79.95;15070.1;10104.9;1.75;75.1;11;68.4;35;375.3;841.1
45067.45833;16.11;12.2;2032.07;182.94;79.43;15030.7;10073;1.75;75.3;11;68.1;34.4;409.2;847.8
45067.5;16.16;12.23;1819.4;155.41;79.78;14672.8;9628.1;1.74;75.3;11;66;30.4;435.6;818.9
45067.54167;16.17;12.22;1969.51;158.37;80.11;14702.6;9500.2;1.74;75;11;66.2;31.8;393.8;837.9
45067.58333;16.16;12.23;1857.79;161.33;79.8;14696.4;9448.4;1.73;74.9;11;66.1;31;423.1;833.6
45067.625;16.16;12.2;2015.21;172.07;80.27;14681.6;9494.2;1.73;75.2;11;66;32;382.1;796
45067.66667;16.15;12.18;2289.15;191.05;80.2;14925.7;9842.7;1.73;75;11;67.5;35.6;341;828.5
45067.70833;16.14;12.18;2430.95;169.96;79.99;14940;10016;1.73;74.9;11;67.6;35.8;315.8;847.1
45067.75;16.11;12.19;2424.94;160.35;80.28;14945.5;10071.5;1.73;75.1;11;67.6;35.1;317.1;861.9
45067.79167;16.11;12.19;2407.97;169.88;79.93;15001.2;10172.5;1.74;75;11;68;36.1;324.9;870.8
45067.83333;16.11;12.22;2339.46;167.56;79.76;14858.6;10162.4;1.74;74.9;11;67.1;35.4;328.1;834
45067.875;16.17;12.21;2362.98;171.92;80;14835.4;10163.4;1.74;75;11;67;35.9;320.7;830.3
45067.91667;16.14;12.2;2325.98;156.08;79.86;14926.6;10296.4;1.75;74.6;11.1;67.5;35.9;335.2;836.8
45067.95833;15.99;12.19;2277.92;39.28;80.18;14928.7;10737.5;1.75;75.2;11.1;67.5;34.4;342.7;842.3
45068.04167;16.14;12.17;1658.49;25.7;77.47;14792.3;9439.3;1.74;68.6;10.5;66.7;31.6;519.5;872.5
45068.08333;16.37;12.19;2100.06;25.7;76.03;14913.9;8482.8;1.74;65;10.2;67.5;33.7;381;869.2
45068.125;16.21;12.19;2044.05;25.7;77.99;14979.2;9382.9;1.75;66.1;11;67.9;33.7;397.6;873.2
45068.16667;16.15;12.21;2217.37;25.7;77.91;15108.4;9708.8;1.76;68.5;11;68.6;35.1;368.7;869.8
45068.20833;14.39;11;1550.5;25.7;75.55;13554.2;8976.4;1.76;63.9;10.1;61.6;36;371.8;664
45068.45833;16.29;12.2;1970.17;120.53;80.52;8892.8;9246.5;1.78;73.6;10;69.7;34.4;440.5;865.8
45068.5;16.23;12.17;2058.62;120.53;79.79;15227.6;9488.7;1.79;74.4;10;69.3;35;413;853.5
45068.54167;16.19;12.19;2167.44;199.97;80.65;15340.6;9640.5;1.79;74.5;10;70;36.2;395.4;868.9
45068.58333;16.17;12.2;2220.81;197.18;81.87;15384.7;9739.3;1.79;74.5;10;70.2;36.6;386.6;881.7
45068.625;16.11;12.19;2090.13;190.82;81.82;15375.8;9775;1.79;74.8;10;70.2;35.5;416.9;869
45068.66667;16.12;12.21;1964.05;159.37;79.35;15184;9493.2;1.79;75;10;69.1;35.3;434;868.8
45068.70833;16.13;12.2;2130.34;175.66;80.43;15283.7;9566;1.79;75;10;69.7;36.9;399.8;871.6
45068.75;16.07;12.21;2191.17;177.58;80.24;15379.4;9613.6;1.79;75;10;70.2;38.2;392.7;861.5
45068.79167;16.12;12.2;2068.66;163.79;86.96;15362.4;10051;1.79;73.5;10.8;70.1;37.1;422;880.5
45068.83333;16.08;12.2;1993.25;434.41;79.49;15358.3;10467.3;1.79;74.9;11;70.1;37.5;441.6;869.8
45068.875;16.1;12.2;2272.42;157.62;79.88;15289;10570.1;1.79;75.7;11;69.7;38.4;369;865.5
45068.91667;16.11;12.2;2294.57;167.84;79.86;15234.6;10605.5;1.8;76;11;69.4;37.9;360.6;857.8
45068.95833;16.1;12.19;2176.81;174.11;80.14;15196.4;10516.5;1.8;76;11;69.1;36.9;382.8;858.6
45069;16.07;12.2;2149.17;169.13;80.35;15253.7;10560.3;1.8;76;11;69.5;37;393.1;866.2
45069.04167;16.05;12.21;2144.63;185.32;80.32;15344;10651;1.8;76;11;70;37.5;400.8;873.5
45069.08333;16.03;12.19;2142.7;190.91;79.98;15374.9;10642.9;1.81;76;11;70.2;37.7;403.6;873.2
45069.125;15.97;12.18;2159.05;197.03;79.91;15467.6;10781.2;1.81;76.4;11;70.7;38.2;408.5;868.1
45069.16667;15.95;12.17;2224.61;203.75;80.83;15479.7;10954.4;1.81;77.1;11;70.8;36.3;392.5;875.2
45069.20833;16.01;12.22;2084.85;174.21;83.07;15388.3;10650;1.8;73.8;11;70.2;38.1;419.7;876.6
45069.25;16.03;12.21;1848.49;178.26;83.59;15328.9;10526.9;1.8;73.5;11;69.9;37.7;480.1;841.3
45069.29167;16.02;12.19;1930.86;193.67;79.53;15272.8;10609.2;1.8;74;11;69.6;37.4;450.6;852.2
45069.33333;16.07;12.21;2066.88;166.35;80.72;15301.1;10582.9;1.8;74.1;11;69.8;38.1;416.5;854.1
45069.375;16.11;12.19;2164.96;175.44;79.67;15334.1;10572.5;1.8;74;11;69.9;39;395.5;838.9
45069.41667;16.13;12.19;2185.41;144.87;80.23;15335.1;10421.7;1.79;74.2;11;69.9;38.1;391.1;871.1
45069.45833;16.1;12.21;2077.13;131.76;81.91;15388.9;10336.1;1.79;74.7;11;70.3;37.1;420.5;873.3
45069.5;16.05;12.22;2047.09;142.46;85.59;15430.1;10391.6;1.79;75.1;11;70.5;37;431.4;872.5
45069.54167;15.99;12.22;1914.58;128.34;89.3;15466.8;10324.8;1.79;75.1;11;70.7;36;472.1;863.3
45069.58333;16.06;12.21;1695.33;174.3;82.43;15346.8;10090.8;1.79;74.1;11;70;36.1;534.5;861.1
45069.625;16.04;12.2;1924.62;127.12;79.87;15214.9;10032.9;1.79;73.6;11;69.2;34.1;448;851.8
45069.66667;16.06;12.2;2087.02;136.66;80.29;15220.6;10192.9;1.78;74.1;11;69.3;35.9;405.4;857.7
45069.70833;16.01;12.2;2104.32;137.45;80.47;15350.9;10364.3;1.78;74.2;11;70;37.2;411.3;843
45069.75;16.02;12.19;2218.89;145.17;79.34;15304.6;10303.9;1.78;73.4;11;69.8;37.3;381.6;833
45069.79167;16.02;12.22;2099.12;155.46;79.95;15235.6;10383;1.78;73.6;11;69.4;36.7;404.2;828
45069.83333;16.02;12.22;2134.3;156.2;80.4;15209.3;10377.4;1.78;73.6;11;69.2;36.5;393.9;827.9
45069.875;16.06;12.18;2260.87;186.02;80.1;15366.9;10455.7;1.79;73.5;11;70.1;36.1;376.9;833.8
45069.91667;16.03;12.21;2148.78;155.6;81.19;15309.5;10485;1.79;73.5;11;69.8;38;397.6;827.2
45069.95833;16.03;12.2;2057.86;162.18;80.33;15343;10487.1;1.79;73.5;11;70;38.6;422.2;841.1
45070;16.04;12.19;2061.63;160.82;80.07;15294;10561.1;1.79;74;11;69.7;38.9;418.7;837.4
45070.04167;16.01;12.21;2182.13;167.2;84.75;15370;10686.8;1.8;74.2;11;70.1;39.5;394.3;829.6
45070.08333;15.95;12.16;1984.36;172.11;86.46;15357.3;10655;1.8;73.9;10.9;70.1;39.6;450.9;852.2
45070.125;16.1;12.2;1603.38;127.06;79.39;15083.2;9114.2;1.78;74.1;10.1;68.4;35;561.3;869
45070.16667;15.99;12.18;2082.61;130.76;80.59;15177;10433.6;1.77;74;11;69;37.1;403.1;870.3
45070.20833;15.93;12.17;2072.19;134.5;80.41;15378;10542.6;1.78;74;11;70.2;38.7;420.9;864.6
45070.25;15.93;12.19;1988.78;140.31;88.72;15439.7;9901.6;1.78;76;10.3;70.5;38.7;448.8;877.6
45070.29167;15.91;12.17;1731.41;125.11;88.5;15468.9;9816.6;1.79;75.3;10.5;70.7;37.6;532.3;862.6
45070.33333;15.91;12.18;1616.13;102.92;87.4;15510.5;10130.3;1.8;74;11;70.9;36.7;581.4;881.9
45070.375;15.95;12.31;1616.14;119.5;81.98;15529.6;10199;1.8;74.2;11;71.1;36.1;582.9;877.5
45070.41667;15.96;12.32;1709.86;91.3;83.63;15536.3;10102.2;1.81;74.7;11;71.1;35.5;546;884.6
45070.45833;16.09;12.39;1700.08;122.36;91.51;15538.1;9996.2;1.82;74.9;11;71.1;35.3;549.9;873.7
45070.5;16.09;12.4;1708.82;126.35;91.37;15577.5;10094.4;1.82;75;11;71.3;36.6;550.2;852.4
45070.54167;16.07;12.4;1686.73;143.96;87.85;15572.6;10246.9;1.82;74.9;11;71.3;37.5;558.2;841
45070.58333;16.06;12.4;1645.6;143.7;84.56;15534.7;10324.3;1.82;75.1;11;71.1;36.7;571.4;865.3
45070.625;15.95;12.41;1797.23;153.25;77.85;15486.5;10587.3;1.82;76.9;11;70.8;36.8;510.6;934.4
45070.66667;15.92;12.39;1886.68;146.08;78.13;15435.2;10716.5;1.81;77.4;11;70.5;37.2;477.2;942.9
45070.70833;16.01;12.4;1918.35;114.67;84.67;15368.2;10457.2;1.81;75.2;11;70.1;36.4;462.1;970.5
45070.75;16.04;12.4;1732.17;79.45;83.46;15396.3;10432.8;1.81;74.9;11;70.3;36.1;525.1;1045.3
45070.79167;15.96;12.4;1823.36;146.34;82.16;15394.4;10371.7;1.81;75;11;70.3;37;493.9;1062.1
45070.83333;15.9;12.4;1747.64;133.57;87.63;15461.7;10263.7;1.81;75.1;11;70.7;39.1;526.2;1058
45070.875;15.93;12.4;1663.15;153.04;82.17;15477.2;10352.4;1.84;74.9;11;70.8;39.5;558.7;1065.6
45071.54167;15.99;12.39;1682.46;138.47;85.51;12984.7;11495.9;1.81;69;12;71.3;39.4;559.8;1004.1
45071.58333;15.97;12.4;1761.68;158.6;81.43;15541;11544.5;1.82;70.3;12;71.1;39.4;527.6;1002.3
45071.625;15.93;12.39;1822.69;149.57;82.38;15498.9;11632.4;1.81;70;12;70.9;39.6;503.1;991.3
45071.66667;15.94;12.44;1842.49;128.29;87.03;15522.6;11529.9;1.81;73.1;11.7;71;39.8;498.5;985.6
45071.70833;15.95;12.49;1762.76;153.01;86.04;15535.1;11829.2;1.81;70.2;12;71.1;39.8;526.5;976.1
45071.75;15.93;12.49;1728.56;118.52;82.27;15502.6;11703.7;1.81;69.8;12;70.9;39.3;536.1;989.5
45071.79167;15.93;12.49;1769.21;119.63;77.47;15433.3;11473;1.8;70.7;11.8;70.5;39;515.5;966.7
45071.83333;15.98;12.49;1957.72;165.19;79.82;15289.8;10704.1;1.8;73.9;11;69.7;38;444.5;965.1
45071.875;15.93;12.5;1985.15;212.04;80.14;15414.1;10839.4;1.8;73.5;11;70.4;38.5;446.8;1004.1
45071.91667;15.98;12.5;1966.48;189.4;86.63;15370.7;10657.9;1.8;72.8;11;70.2;38.6;448.7;1003.2
45071.95833;15.97;12.5;1857.27;183.28;85.16;15384.6;10591.9;1.79;72.4;11;70.2;38.6;481.8;1012.6
45072;16.03;12.5;1850.74;189.96;84.77;15342.1;10601.6;1.79;72.3;11;70;38.6;480.2;1008.5
45072.04167;16.04;12.5;1895.2;189.96;77.85;15303.1;10766;1.79;72.8;11;69.8;38.6;463.6;1002.7
45072.08333;16.05;12.5;1941.98;189.96;78.23;15232.7;10815.1;1.79;73;11;69.3;38.6;444;988.4
45072.125;16.02;12.5;2023.39;189.96;80.95;15260.6;10864.6;1.79;73.1;11;69.5;38.6;424.3;1003.6
45072.16667;15.99;12.5;2030.65;189.96;84.75;15240;10844.7;1.79;73.1;11;69.4;38.6;420.9;1011.5
45072.20833;15.99;12.5;1895.05;189.96;87.77;15240;10764.9;1.78;72.2;11;69.4;38.6;459.4;1000.5
45072.25;16.02;12.5;1902.45;161.94;79.07;15182.8;10605.4;1.78;71.9;11;69.1;38.6;453.4;997.2
45072.29167;15.98;12.5;1995.6;115.68;85.73;15281;10640.1;1.77;72;11;69.6;38.6;433.5;1018.3
45072.33333;16.01;12.5;1980.81;145.87;79.92;15279.8;10474.2;1.76;71.7;11;69.6;38.6;437.6;1030.4
45072.375;16.24;12.52;2191.95;145.87;81.22;14868;9962.6;1.74;70.8;10.9;67.1;38.6;356.1;1019.6
45072.41667;8.13;6.18;460.4;145.87;109.05;8514.5;7468.4;1.61;39.4;7.3;35.5;38.6;1462.2;1287.3
45072.45833;16.17;12.13;1591.33;99.48;83.23;14714.5;9963.6;1.7;68.2;10.4;66.2;35.4;516.2;1707.5
45072.5;16.02;12.19;1847.67;88.73;83.64;15019.3;9990.6;1.75;73;11;68.1;35.3;453.6;1747.8
45072.54167;16;12.21;1921.07;123.45;81.82;15029.6;9912;1.76;73.1;11;68.1;35.5;433.4;1713.6
45072.58333;16.15;12.32;1984.81;77.69;81.46;14992.7;9806.8;1.76;72.9;11;67.9;38.7;413.3;1717.1
45072.625;16.28;12.43;1912.96;61.4;93.03;14989.6;9775.7;1.76;71.4;11.1;67.9;35;434.5;1649.6
45072.66667;16.15;12.53;1742.48;92;92.29;15143.2;11251.4;1.76;69.7;12;68.8;38;498.2;1587.3
45072.70833;16.15;12.52;1893.92;95.5;80.12;15084.3;10904.4;1.76;70.1;11.7;68.5;37;447.1;1623.4
45072.75;16.04;12.48;1738.54;98.46;93.57;15185.4;11335.8;1.76;68.9;11.9;69.1;35.5;505.4;1621.8
45072.79167;16.16;12.4;1425.84;213.27;85.61;15187.3;9600.5;1.76;68;11;69.1;36.1;644.1;1005.3
45072.83333;16.01;12.4;1886.17;305.19;81.04;15143.8;9703.9;1.76;68.3;11;68.8;35.9;452.8;743.5
45072.875;16.01;12.4;1914.27;224.36;81.86;15251.7;9923.6;1.77;68.1;11;69.5;35.9;453.8;733.4
45072.91667;15.99;12.4;1811.28;210.95;88.81;15333.8;10028.7;1.77;69.1;11;69.9;35.9;495.2;759.3
45072.95833;16;12.4;1679.72;142.42;86.43;15367.5;10189.3;1.78;70.8;11;70.1;37.8;543.4;919
45073;15.94;12.37;1704.3;137.17;86.16;15429.7;10191.5;1.78;71;11;70.5;39.2;538.3;923.5
45073.04167;15.97;12.4;1746.5;134.2;86.7;15446.6;10088.2;1.79;71;11;70.6;39.5;524.8;927.5
45073.08333;16.04;12.4;1751.52;152.45;86.5;15449;9992;1.79;71.5;11;70.6;39.6;523;917.4
45073.125;16.05;12.4;1881.78;142.71;81.44;15427.5;10089.9;1.8;72.2;11;70.5;39;478.8;883.6
45073.16667;16.03;12.4;1967.27;167.37;82.39;15401.6;10218.9;1.8;73;11;70.3;39.3;450.7;881.6
45073.20833;16.06;12.4;2003.12;168.27;81.53;15332.2;10157.6;1.79;72.9;11;69.9;38.5;435.3;870.1
